,title,rating,metascore,publisher,review
179,The Human Centipede III (Final Sequence),2.8,10,Variety," Six just wants to shock, though his imagination is so primitive that the effort is strained and a bit pathetic. Initially abrasive, the whole enterprise grows simply tedious well before the now-epically-scaled titular phenom is unveiled in the prison yard. "
180,The Human Centipede III (Final Sequence),2.8,0,Slant Magazine," Tom Six has achieved the seemingly impossible: He's made a film even less watchable than ""The Human Centipede II."" "
181,The Human Centipede III (Final Sequence),2.8,0,TheWrap," The thing that wrecks The Human Centipede III isn’t how the film is disgustingly, degradingly unclean; instead, Six’s work is ruined by how his film is desperately, depressingly unclever. "
182,The Human Centipede III (Final Sequence),2.8,0,The Dissolve, It’s only fitting that a series that began with the concept of linking the digestive tracts of three people would end by feasting on its own shit. 
183,The Human Centipede III (Final Sequence),2.8,0,The A.V. Club," The gross-out gore scenes and poop jokes are there, too, as is to be expected. The direction is bad, the acting is worse, and it’s lit to mimic the soap-opera effect on a poorly calibrated HDTV. Basically, The Human Centipede III is an unsexy ""Ilsa"" movie, and it’s just as impossible to sit through as that sounds. "
184,The Human Centipede III (Final Sequence),2.8,0,Entertainment Weekly," Even by the series’ already low standards, The Human Centipede Part 3 is crap. "
185,The Human Centipede III (Final Sequence),2.8,0,Los Angeles Times," As horror, it's frightless and boring. As comedy, it's desperate and laughless. As exploitation, it's exceedingly dull. Even excrement was once something of substance. The Human Centipede III: Final Sequence is just rancid air. It too shall pass. "
186,Jaws: The Revenge,2.9,30,The New York Times," Lorraine Gary has some affecting moments as Ellen, but Jaws the Revenge is mild and predictable, the very things an adventure movie should never be. "
187,Jaws: The Revenge,2.9,25,Chicago Sun-Times," Jaws the Revenge is not simply a bad movie, but also a stupid and incompetent one - a ripoff. "
188,Jaws: The Revenge,2.9,25,Chicago Reader," Angry fish travels to the Bahamas for the Christmas holidays, plotting revenge against the family of a vacationing New England widow (Lorraine Gary). Noel, noel, a charming gift idea with suggestions of inverted seasonal myth—until director Joseph Sargent swamps it all in antimythical literalism and predictable lunchtime theater. "
189,Jaws: The Revenge,2.9,20,Empire," Significantly worse than the rest of the series, this film is one of the worst flops in recent cinema. "
190,Jaws: The Revenge,2.9,20,Time Out London," While it's mostly just a matter of waiting till feeding time, there is a hint that somebody was trying to foist some Symbolism onto the shark: as mother and son suffer an attack of the Oedipals, the creature keeps popping up grinning. Sadly, this attempt at a bit of Art (which could have had hilarious consequences) is ditched, and the film concludes with a few people getting chewed before a messy happy ending amid chunks of exploding shark. "
191,Jaws: The Revenge,2.9,20,TV Guide Magazine," Even the special effects are lame in this one, offering a latex shark that is about as realistic as a fake goldfish. Poorly directed by Joseph Sargent, who relies heavily on blood and fast editing to create tension since there certainly isn't any written into the script. "
192,Jaws: The Revenge,2.9,20,Variety," Pacing leaves a lot to be desired and the moment-of-attack sequences, full of jagged cuts and a great deal of noise, more closely resemble the view from inside a washing machine. "
193,Jaws: The Revenge,2.9,20,Los Angeles Times," In a wicked mess of unmatched water shots and dreadful interior airplane sequences, the characters outlined in little blue halos, the performances range from the mortifying to the merely immemorable. Against all odds, Lance Guest and Karen Young manage to be warm and credible. Podgy but game, Michael Caine, bravely attempts mouth-to-mouth resusitation on a role which is little more than anecdotes strung together. It is not his finest hour. "
194,Jaws: The Revenge,2.9,20,Washington Post," The director, Joseph Sargent, doesn't bring out any of the possibilities in the material -- not even the scary ones. And Michael Caine is wasted, though not completely. He manages to provide at least a little suspense, even if it's the extracurricular sort, by raising the question: Will an Oscar winner be allowed to become fish food? "
195,Jaws: The Revenge,2.9,10,Washington Post," There's more suspense in On Golden Pond. And when the predictable ending comes, it has none of the titanic man-versus-beast struggle of the original. It all happens so quickly, you wonder if you've missed something. But, no you haven't, because there it is -- the familiar calm sea . . . of credits. "
196,Kazaam,2.9,50,San Francisco Examiner," The movie is decidedly old-fashioned, aiming to send kids and their parents out of the theater feeling good about themselves. "
197,Kazaam,2.9,38,Chicago Sun-Times," As for Shaquille O'Neal, given his own three wishes the next time, he should go for a script, a director and an interesting character. "
198,Kazaam,2.9,38,The Globe and Mail (Toronto)," Is Kazaam racist? In effect, yes. But it'sracism linked to bad marketing: You can't really mix a black-pride rap film with a revamped version of ""Free Willie"" and expect them to magically jibe. "
199,Kazaam,2.9,33,Entertainment Weekly, It takes the movie all of 15 minutes to descend into sub-Spielbergian banalities about poor Max's search for his absentee dad. 
200,Kazaam,2.9,30,Los Angeles Times, The odd truth is that the film's novice star is better than the material. 
201,Kazaam,2.9,30,The New York Times, Memo to Shaquille O'Neal: Don't give up your night job. 
202,Kazaam,2.9,25,Christian Science Monitor," The plot is hamstrung by trite formulas, and there's too much violence and family tension for very young viewers. Shaquille O'Neal is likable as the title character, though. "
203,Kazaam,2.9,25,ReelViews," This is as witless as movies come -- an unamusing, moronic blend of horrible acting and inept screenwriting. "
204,Kazaam,2.9,25,San Francisco Chronicle," Original enough to come up with new ways to go wrong. For one, the film is a blatant showcase to promote O'Neal as a rap artist. "
205,Kazaam,2.9,0,Austin Chronicle," It's full of special effects that are big on smoke and noise, but short on logic and payoff. "
206,BloodRayne,2.9,40,L.A. Weekly," There are all sorts of noteworthy people in this silly vampire epic, including acting greats Sir Ben Kingsley and Geraldine Chaplin, but the only artist this critic wants to heap praise upon is the regrettably unidentified Supervisor of Blood Splatter: Nice work, dude. "
207,BloodRayne,2.9,40,Los Angeles Times," The only thing left unsliced is the ham in BloodRayne, yet another video game adaptation by German genre specialist Uwe Boll and a movie with more fading - or faded - talent than an Italian basketball team. "
208,BloodRayne,2.9,33,The A.V. Club," With minimal flare and maximal gore, Boll simply delivers the turgid drama and incompetently staged action sequences that have made him the unstoppable Big Boss of the gaming community. "
209,BloodRayne,2.9,30,The Hollywood Reporter," Attention, Ben Kingsley (I mean, Sir Ben Kingsley): It's officially time to turn in your Oscar. "
210,BloodRayne,2.9,25,Premiere, Yet another ill-conceived big screen videogame adaptation. 
211,BloodRayne,2.9,25,TV Guide Magazine, Why do moviegoers and gamers keep going to see video-game-based movies when neither group is ever happy with the results? 
212,BloodRayne,2.9,25,New York Daily News," While there's no fun in mediocrity, ludicrousness is another matter. Boll is the best at what he does, and what he does is make truly terrible films. "
213,BloodRayne,2.9,25,New York Post, Semicoherent. 
214,BloodRayne,2.9,20,Variety, Anemic action-fantasy. 
215,BloodRayne,2.9,0,Austin Chronicle," Maybe everyone involved was hoping that no one would see this movie, but Madsen is the only one who should fear anyone seeing his work. "
216,Rollerball,3.0,50,New York Daily News," The game itself is meaningless, and the movie, much the same way, likes it like that. "
217,Rollerball,3.0,38,The Globe and Mail (Toronto), What's up with director John McTiernan? The man has got to get a career of his own -- sponging off the pale leavings of Norman Jewison just won't do. 
218,Rollerball,3.0,30,Los Angeles Times," It's too bad this Rollerball veered off-track so swiftly, derailed by bad writing and possibly also by some of that extensive post-production reworking. "
219,Rollerball,3.0,25,Baltimore Sun, There's something junior varsity about the whole sensibility that makes the new version seem more dated than the old one. 
220,Rollerball,3.0,20,The New York Times," The current version, however, like its predecessor, fails as entertainment. Mr. McTiernan's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious. "
221,Rollerball,3.0,20,The A.V. Club," Only those attracted to ""Waterworld"" or ""Last Action Hero"" level big-budget disasters need bother with this one. "
222,Rollerball,3.0,12,Chicago Sun-Times," An incoherent mess, a jumble of footage in search of plot, meaning, rhythm and sense. "
223,Rollerball,3.0,10,Film Threat, Will surely end up as one of this year’s worst films. 
224,Rollerball,3.0,0,Miami Herald," Plentiful helpings of dreadful acting, confusing action cinematography, choppy editing and embarrassing dialogue, with the added bonus of a plot almost as dumb as that of the original film. "
225,Rollerball,3.0,0,Variety," Sheer chaos on wheels, a hysterically edited jumble that defies belief at nearly every juncture. "
226,Daddy Day Camp,3.0,42,Seattle Post-Intelligencer," This belabored summertime sequel is moderately less vulgar, certainly less expensive and, if possible, even less funny than its forerunning bomb, ""Daddy Day Care."" "
227,Daddy Day Camp,3.0,38,Miami Herald, A tired and unnecessary sequel. 
228,Daddy Day Camp,3.0,38,TV Guide Magazine," This terrible sequel to a bad movie was directed by Fred Savage, the now-grown star of ""The Wonder Years,"" though there's no evidence of any behind-the-scenes adult supervision. "
