,title,rating,metascore,publisher,review
693,Caddyshack II,4.0,25,Miami Herald," Beyond the anemic script, though, Caddyshack II fails because Dangerfield fits the character better. His bulging eyes and neurotic demeanor fuel his lethal jabs. Even though he's still the stand-up comic, his well-established routine makes it easier to believe him. [27 July 1988, p.D1] "
694,Caddyshack II,4.0,20,TV Guide Magazine," A disaster. Mason founders in his poorly written role, and none of the film's endless series of gags is the least bit funny. "
695,Caddyshack II,4.0,10,Washington Post," Caddyshack II, a feeble follow-up to the 1980 laff riot, is lamer than a duck with bunions, and dumber than grubs. It's patronizing and clumsily manipulative, and top banana Jackie Mason is upstaged by the gopher puppet. "
696,Caddyshack II,4.0,10,The New York Times," The film features someone who walks like Jackie Mason, talks like Jackie Mason, does everything except make people laugh like Jackie Mason. "
697,Caddyshack II,4.0,10,Orlando Sentinel," This PG-rated romp is bland bananas compared to its R-rated predecessor. Besides, immediately following the liberating craziness of Animal House, another slob comedy didn't seem like such a bad idea. Now, after nearly a decade of slob comedies, the last thing we need is yet another, tamer one. "
698,Caddyshack II,4.0,0,Los Angeles Times," This movie is soooo bad (How bad is it?) that it makes ""Caddyshack I"" look like ""Godfather II."" "
699,Delta Farce,4.0,50,Variety," If three of ""The Magnificent Seven"" had been Gomer Pyle, the result might have looked like Delta Farce, a movie rife with fat, fart and Fallujah jokes, but with a subcutaneous wit that has a lot to do with Iraq war fatigue. "
700,Delta Farce,4.0,40,L.A. Weekly," You could make a case that any movie in which Mexicans and rednecks become best of friends is a net positive for society. But to do that, you'd have to ignore the severe boredom that sets in about halfway through this comedy. "
701,Delta Farce,4.0,38,New York Daily News, Dreadfully unfunny. 
702,Delta Farce,4.0,30,The New York Times," Perhaps the people most insulted are white Southerners, who presumably are expected to embrace one whopping brain-dead metaphor. "
703,Delta Farce,4.0,30,The Hollywood Reporter, The hilariously dirty insult comic Lisa Lampanelli shows up all too briefly as Engvall's shrewish wife. 
704,Delta Farce,4.0,25,The Globe and Mail (Toronto)," Delta Farce is so relentlessly racist (and homophobic), without ever having the intelligence to pass that bigotry off as satire, that viewers will be left thinking ""Borat"" has a soft touch. "
705,Delta Farce,4.0,25,New York Post, Larry the Cable Guy channels both Moe and Curly in the Three Stooges-go-to-war comedy Delta Farce. 
706,Delta Farce,4.0,25,TV Guide Magazine, Overall the movie is too stupid to offend any but the most sensitive viewer. 
707,Delta Farce,4.0,25,Boston Globe," Consider this the sequel to ""Ernest in the Army "" that the late Jim Varney never got around to making. It's not very good but at least it's not evil. "
708,Delta Farce,4.0,25,San Francisco Chronicle, A mindless comedy where the blatant racial stereotypes are outnumbered only by the flatulence jokes. The best thing that can be said about this movie is it falls just short of being an international incident. 
709,Prom Night,4.1,70,Variety, A surprisingly effective teen-skewing thriller that soft-pedals graphic violence (in marked contrast to the R-rated 1980 original) while generating a fair degree of suspense. 
710,Prom Night,4.1,50,TV Guide Magazine," Formulaic to the core, this reworking of the fondly remembered high-school slasher picture works surprisingly well on its own terms. "
711,Prom Night,4.1,40,The Hollywood Reporter," Without the gore, this old school slasher rehash is one anemic bore. "
712,Prom Night,4.1,30,Los Angeles Times," This is as listless, mindless and utterly useless a piece of corporate brain-clog as one is likely to come across for quite some time. "
713,Prom Night,4.1,25,ReelViews," Despite having the same title and a similar premise to a 1980 Jamie Lee Curtis flick (kids getting slaughtered on prom night), this is NOT a remake. In fact, it really doesn't have much of a plot. It's basically ""The O.C."" with a body count. "
714,Prom Night,4.1,20,L.A. Weekly," McCormick and screenwriter J.S. Cardone don’t have one original thought between them, but they do appear to share an obsession with characters opening hotel-room closets in which the steel hangers gleam ominously. "
715,Prom Night,4.1,20,The New York Times," The movie offers less gore than the average Band-Aid commercial and fewer scares than the elimination episodes of ""Dancing With the Stars."" "
716,Prom Night,4.1,16,The A.V. Club," There's really nothing much to Prom Night: No twists, no atmosphere, no big Grand Guignol setpieces, not a single moment when it tries to do something novel with the event, the killings, the villain, or the victims. It's a little like going on a tour of the slaughterhouse, where death is meted out with mechanical regularity, but visitors are kept at a safe, PG-13 distance from all the butchering. "
717,Prom Night,4.1,12,Boston Globe," When Jamie Lee Curtis ran from a killer in 1980's ""Prom Night,"" she was 22 and had a unique gift for belting out fear. She was the Beverly Sills of slasher flicks. That ""Prom Night"" was dumb, but it wasn't insulting in the way this remake is. "
718,Prom Night,4.1,0,The Globe and Mail (Toronto)," A bland, timid and thoroughly un-thrilling teen thriller. "
