,title,rating,metascore,publisher,review
161,Goodfellas,8.7,100,San Francisco Chronicle," Ferocious brutality is presented without commentary or judgment, yet with unmistakable moral understanding and vision. [21 September 1990, Daily Notebook p.E-1] "
162,Goodfellas,8.7,90,Washington Post," One of Martin Scorsese's most brutal but stunning movies, an incredible, relentless experience about the singleminded pursuit of crime. "
163,Goodfellas,8.7,90,Film.com, An appalling masterpiece. 
164,Goodfellas,8.7,80,Rolling Stone," Martin Scorsese scores again with his gritty, kinetic adaptation of Nicolas Pileggi's best-selling ""Wiseguy."" "
165,Goodfellas,8.7,70,Variety," Simultaneously fascinating and repellent, Goodfellas is Martin Scorsese's colorful but dramatically unsatisfying inside look at Mafia life in 1955-1980 New York City. "
166,Goodfellas,8.7,50,The New Republic," Scorsese's style, fierce as it is, doesn't accomplish what he clearly expected of it. Often, in many arts, fresh treatment can redeem familiar subjects, but it doesn't happen here. [Oct 22, 1990] "
167,The Matrix,8.6,91,Portland Oregonian," The Matrix slams you back in your chair, pops open your eyes and leaves your jaw hanging slack in amazement. "
168,The Matrix,8.6,90,The A.V. Club," The Wachowskis do it so playfully well, keeping The Matrix's potentially confusing plot intelligible, intelligent, and suspenseful, that it doesn't matter. "
169,The Matrix,8.6,90,L.A. Weekly," Bill Pope's swooping, noir-inflected cinematography is wonderfully complemented by Owen Paterson's inventive production design, a great soundtrack and the best fight choreography this side of Hong Kong. And even if this isn't ""Blade Runner,"" it is very cool shit. "
170,The Matrix,8.6,88,ReelViews," Kinetic, atmospheric, visually stunning, and mind-bending. "
171,The Matrix,8.6,80,Washington Post," There's a kind of liberating, almost transforming energy in this film; it lights you up and sends you out all giddy with silliness. "
172,The Matrix,8.6,78,Austin Chronicle," Doesn't just raise the bar on sci-fi and action films, it rips that sucker off and sends it spiraling into the sun. "
173,The Matrix,8.6,75,Christian Science Monitor," The plot switches gears every time it threatens to run out of energy, which keeps the show as lively as it is preposterous. "
174,The Matrix,8.6,70,Film.com," Aerves up so much visual wizardry and thought-provoking ideas that even the inevitable Silver touch -- a finale with more bullets than the opening of ""Saving Private Ryan"" -- can't destroy the magic. "
175,The Matrix,8.6,70,Salon, It may bore you to death or blow your mind -- and it's long and convoluted enough to do both -- but it holds nothing back. 
176,The Matrix,8.6,50,Chicago Reader," There's not much humor to keep it all life-size, and by the final stretch it's become bloated, mechanical, and tiresome. "
177,Avengers: Endgame,8.6,100,The Guardian," I have to admit, in all its surreal grandiosity, in all its delirious absurdity, there is a huge sugar rush of excitement to this mighty finale, finally interchanging with euphoric emotion and allowing us to say poignant farewells. "
178,Avengers: Endgame,8.6,95,IGN," Avengers: Endgame is easily the Marvel Cinematic Universe’s most ambitious, emotional, and affecting film to date, somehow managing to tie up more than a decade of storytelling in a confident (and mostly coherent) climax - a hurdle that many other blockbuster franchises have stumbled over in their final runs. "
179,Avengers: Endgame,8.6,89,Austin Chronicle, What's best about Markus and McFeely's script is that they understand the characters. 
180,Avengers: Endgame,8.6,88,USA Today," If the Marvel superhero movies on the whole are your favorite band’s individual albums, Avengers: Endgame is the triple-disc greatest-hits package with the really awesome cover and a slew of familiar, comforting gems inside. "
181,Avengers: Endgame,8.6,83,Entertainment Weekly," The movie largely delivers, splashing its ambitious three-hour narrative across a sprawling canvas of characters, eras, and not-quite-insurmountable challenges. "
182,Avengers: Endgame,8.6,80,ScreenCrush," No matter what comes next from Marvel Studios, this Avengers is a gargantuan love letter to the equally enormous mythology that Stan Lee, Jack Kirby, Steve Ditko and the rest of their collaborators built — and to the generations of readers and moviegoers who truly believe in it. "
183,Avengers: Endgame,8.6,75,TheWrap," Avengers: Endgame has almost nothing on its mind but crossing the Ts and dotting the Is of a far-flung superhero saga, but to anyone with even a minor emotional stake in the Marvel Cinematic Universe, it has all the fleeting satisfaction of a shot of whipped cream delivered directly from the spray can. "
184,Avengers: Endgame,8.6,75,Chicago Tribune," It’s the time travel conceit that keeps “Endgame” hopping, and the trial-and-error sequences recall some of the best parts of the first “Iron Man” 11 years back. "
185,Avengers: Endgame,8.6,70,The Hollywood Reporter," While constantly eventful and a feast for the eyes, it's also notably more somber than its predecessors. But just when it might seem about to become too grim, Robert Downey Jr. rides to the rescue with an inspired serio-comic performance that reminds you how good he can be. "
186,Avengers: Endgame,8.6,50,The Globe and Mail (Toronto)," Even if I could muster the strength to defy studio marching orders on plot details, there is no point. There is little in Endgame that is worth spoiling, given how its core is spoiled rotten to begin with. "
187,Shichinin no samurai,8.6,100,Boston Globe," Moves like hot mercury, and it draws a viewer so thoroughly into its world that real life can seem thick and dull when the lights come up. "
188,Shichinin no samurai,8.6,100,TV Guide Magazine," Much imitated, still unsurpassed. By critical consensus one of the best movies ever made, The Seven Samurai covers so much emotional, historical, and cinematic ground that that it demands to be viewed over and over again. "
189,Shichinin no samurai,8.6,100,Christian Science Monitor," The legendary Mifune leads a superb cast, and Kurosawa's kinetic camera keeps the adventure sizzling with energy and wit from start to finish. "
190,Shichinin no samurai,8.6,100,New York Daily News, It's impossible to imagine how the action genre would have developed without Akira Kurosawa's watershed 1954 movie Seven Samurai. 
191,Shichinin no samurai,8.6,90,Village Voice," Rich in detail, vivid in characterization, leisurely in exposition, this 207-minute epic is bravura filmmaking -- a brilliant yet facile synthesis of Hollywood pictorialism, Soviet montage, and Japanese theatricality that could be a B western transposed to Mars. "
192,Shichinin no samurai,8.6,90,The New York Times," On that simple framework and familiar story line, director Kurosawa has plastered a wealth of rich detail, which brilliantly illuminates his characters and the kind of action in which they are involved. He has loaded his film with unusual and exciting physical incidents and made the whole thing graphic in a hard, realistic western style. "
193,Se7en,8.6,88,The Globe and Mail (Toronto)," It's intriguing, appalling, savvy, nasty, grossly unsettling -- you may not like what you see, but you'll definitely be affected by the sight. "
194,Se7en,8.6,88,Chicago Sun-Times," A dark, grisly, horrifying and intelligent thriller. "
195,Se7en,8.6,75,Entertainment Weekly, This homicide thriller has a tantalizingly morbid atmosphere of unease. 
196,Se7en,8.6,75,ReelViews," While Seven lacks the cleverness of the superior ""Usual Suspects,"" it's strong enough to hold its own against most other thrillers. "
197,Se7en,8.6,70,Rolling Stone, It's not the identity of the killer that gives Seven its kick -- it's the way Fincher raises mystery to the level of moral provocation. 
198,Se7en,8.6,63,USA Today," Director David Fincher shovels on more gloom than even the serial killer genre can sustain in the murkily moody, but self-defeating, Seven. "
199,Se7en,8.6,60,Time," It is very tiresome peering through the gloom trying to catch a glimpse of something interesting, then having to avert one's eyes when it turns out to be just another brutally tormented body. "
200,Se7en,8.6,60,Film.com," Watching Seven is like cracking open a safe, only to find it crawling with eels "
201,Se7en,8.6,50,Newsweek," A style so chic, studied and murky it resembles a cross between a Nike commercial and a bad Polish art film. "
202,Se7en,8.6,30,The New York Times," Not even bags of body parts, a bitten-off tongue or a man forced to cut off a pound of his own flesh keep it from being dull. [22 September 1995, p. C18] "
203,Cidade de Deus,8.6,100,Time," The film is seductive, disturbing, enthralling -- a trip to hell that gives the passengers a great ride. "
204,Cidade de Deus,8.6,100,New York Post, Like a bomb exploding in a fireworks factory: It's fierce and shocking and dazzling and wonderful. 
